Time,Dataset,Model,Seed,Epochs,Acc_Mean,Acc_Std,AUC_Mean,AUC_Std,F1_Mean,F1_Std,Kappa_Mean,Kappa_Std
2026-01-12 22:55:09,read,SPaRCNet,42,50,0.6052529573440552,0.028667130891557514,0.6245614886283875,0.0460260823413593,0.597143805027008,0.032971501246845454,0.1896281734108925,0.06584894006104106
2026-01-12 23:02:18,read,ContraWR,1,50,0.5982015430927277,0.062461155424526675,0.6714739561080932,0.021494462227891933,0.5718611657619477,0.07828521211256635,0.20229680091142654,0.09180529364665449
2026-01-12 23:02:57,read,ContraWR,42,50,0.6346659898757935,0.016152901475117856,0.6717727780342102,0.02100321727625627,0.6274266123771668,0.011495899784116559,0.25443307459354403,0.017647772701474298
2026-01-12 23:02:58,read,ContraWR,0,50,0.6026276469230651,0.01966976481374511,0.6669098973274231,0.03754345984211798,0.5724981307983399,0.045755430081630785,0.18370483070611954,0.06112898782383827
2026-01-12 23:03:09,read,ContraWR,114514,50,0.6361684560775757,0.029714877534163294,0.6761742115020752,0.034602991401226024,0.6356038212776184,0.029753239859915518,0.2674811452627182,0.05333107106997544
2026-01-12 23:03:17,read,ContraWR,3407,50,0.6174039125442505,0.04600625452707448,0.6818653702735901,0.014056280486466628,0.591062045097351,0.05764686095658209,0.21649278998374938,0.06261689322793494
2026-01-12 23:14:30,read,CNNTransformer,1,50,0.5349506855010986,0.06771102669866853,0.63217613697052,0.02886249988008275,0.4560022592544556,0.1416195445391432,0.09710787981748581,0.08364258388489458
2026-01-12 23:17:01,read,CNNTransformer,114514,50,0.5496854305267334,0.07547847396593142,0.6200750827789306,0.03004720297040396,0.4761428236961365,0.127445706813594,0.10101228579878807,0.08397003553061981
2026-01-12 23:17:18,read,CNNTransformer,3407,50,0.5661692142486572,0.054052664160530575,0.6027214169502259,0.05997700719515956,0.468475466966629,0.11051149081410869,0.08237756043672562,0.0936350607568601
2026-01-12 23:18:40,read,CNNTransformer,0,50,0.5190886795520783,0.060694925375675494,0.6100149035453797,0.020286645437381342,0.4054271101951599,0.11620393915142933,0.04529729199130088,0.056879821195812585
2026-01-12 23:20:52,read,CNNTransformer,42,50,0.5952651739120484,0.02132972981182075,0.6211158633232117,0.026859106054133424,0.5744649410247803,0.03947970846611203,0.1570413038134575,0.055282497349011576
2026-01-16 00:18:05,read,SPaRCNet,114514,50,0.5785463452339172,0.0309404826065597,0.6133198857307434,0.02314896257327605,0.5723911881446838,0.03603951134479312,0.15819012522697448,0.037609127960967714
2026-01-16 00:20:11,read,SPaRCNet,0,50,0.5709398090839386,0.04663936491655772,0.622138774394989,0.025299341517597895,0.5579133033752441,0.07237486455229938,0.15761529579758643,0.05710948947375965
2026-01-16 00:20:30,read,SPaRCNet,1,50,0.604491925239563,0.024504283327439834,0.6336315393447876,0.024185932005058114,0.5926266431808471,0.02471489824342558,0.18660832643508912,0.03992537359154305
2026-01-16 00:21:55,read,SPaRCNet,3407,50,0.6006696581840515,0.021180365285030606,0.6269886374473572,0.022861372980772083,0.5966255903244019,0.022495132272420768,0.18816251456737518,0.044571707644147515
2026-01-16 00:22:53,read,SPaRCNet,42,50,0.6029623866081237,0.02891302813279471,0.624301552772522,0.04600161254321717,0.5948471665382385,0.032954157237692176,0.1852443888783455,0.06610635966996137
2026-01-16 00:44:05,read,SPaRCNet,114514,50,0.5804128885269165,0.030085189906224837,0.6131755590438843,0.02289704001740872,0.5748988509178161,0.034239701850781505,0.16103715151548387,0.037796924848518376
2026-01-16 00:46:19,read,SPaRCNet,1,50,0.6033428192138672,0.024804729469435387,0.6333120226860046,0.023644097638170564,0.5908972263336182,0.023867815274915345,0.18351344764232635,0.03969921987740259
2026-01-16 00:46:34,read,SPaRCNet,0,50,0.5719784379005433,0.04722006022048504,0.6222519755363465,0.02539528056123141,0.5590878665447235,0.07275321477372453,0.16022182926535605,0.058055304187745814
2026-01-16 00:49:51,read,SPaRCNet,42,50,0.5975468873977661,0.013019728827569976,0.6303538680076599,0.014459141871534822,0.5844665050506592,0.027210943056042106,0.17824765890836716,0.03740117103245051
2026-01-16 00:50:20,read,SPaRCNet,3407,50,0.6093116044998169,0.019001321212215653,0.64696124792099,0.01906552138456849,0.6049001455307007,0.01640494328103781,0.21259634792804719,0.03760394269857143
2026-01-16 00:55:51,read,ContraWR,0,50,0.625864040851593,0.03336910967236149,0.6673583626747132,0.04024104305230917,0.6179374575614929,0.03251558925729917,0.2399693876504898,0.0564147043019648
2026-01-16 00:56:50,read,ContraWR,42,50,0.6079088926315308,0.031922045656335205,0.6704033493995667,0.02232174472737896,0.6008036494255066,0.03268254103602861,0.22529823780059816,0.04408344807544452
2026-01-16 00:56:55,read,ContraWR,1,50,0.6243004083633423,0.020483694604366963,0.6790725469589234,0.012386634539132038,0.6036522865295411,0.01801657648208144,0.22821250855922698,0.028802797730242597
2026-01-16 00:57:08,read,ContraWR,3407,50,0.6301547884941101,0.018830242131500415,0.6777676463127136,0.01659961464189552,0.6146849513053894,0.023479626253620656,0.24449337422847747,0.02850928609407618
2026-01-16 00:57:08,read,ContraWR,114514,50,0.6355551481246948,0.037792658574097554,0.6799198031425476,0.03777906160570836,0.6151230692863464,0.05080506622460303,0.24202849268913268,0.07291002834526139
2026-01-16 01:10:38,read,CNNTransformer,1,50,0.5414956688880921,0.0736642982487017,0.6345664024353027,0.029637398692372623,0.43822718858718873,0.13389591470233522,0.0892965778708458,0.08180319687623455
2026-01-16 01:12:00,read,CNNTransformer,0,50,0.539874541759491,0.05581157171384313,0.6253626823425293,0.021902158291825437,0.4461633563041687,0.11840406006636259,0.07409343868494034,0.07157302395055272
2026-01-16 01:12:56,read,CNNTransformer,42,50,0.5731443285942077,0.03313200580891787,0.628277313709259,0.03791803969599803,0.520680969953537,0.04765564028327884,0.1215978056192398,0.033908655700143044
2026-01-16 01:14:38,read,CNNTransformer,3407,50,0.5934446454048157,0.03110539764247539,0.6220606088638305,0.024305420477930606,0.5472650766372681,0.08471209177534997,0.14526020959019662,0.07388438864971214
2026-01-16 01:17:51,read,CNNTransformer,114514,50,0.6116967082023621,0.02113849250212009,0.6459934830665588,0.024494958211465835,0.5975998640060425,0.021697054883242146,0.19033759832382202,0.04372012742480756
2026-01-16 01:29:34,read,FFCL,0,50,0.5539246797561646,0.02752979182634276,0.6380482673645019,0.0353084381748075,0.5122416019439697,0.07752074390259032,0.11257340162992477,0.06467721098714678
2026-01-16 01:29:43,read,FFCL,42,50,0.5760465681552887,0.04978170791645904,0.6472227334976196,0.024417456221999197,0.5016344964504242,0.09815664881380338,0.11420106599107385,0.10263348139324664
2026-01-16 01:30:03,read,FFCL,3407,50,0.56425461769104,0.05354532046614517,0.6529173135757447,0.016740585355890344,0.5114009976387024,0.07824064990224464,0.13214595839381219,0.05273396597504104
